indirizzo,immagine,url,abstract_text,abstract,nome,lon,modifica,link,lat
venerdì 1° luglio 2022 dalle 20.00 alle 23.00 Centro storico - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/spettacoli-per-le-vie-della-citta/1788489-1-ita-IT/Spettacoli-per-le-vie-della-citta.png,https://www.comune.rovereto.tn.it/openpa/object/137433,Creatività e spettacoli nel centro storico,<p>Creatività e spettacoli nel centro storico</p>,Sinfonia d'Arte,11.045305,2022-06-30,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137433,45.886584
domenica 26 giugno 2022 dalle ore 15.00 alle ore 18.30 Sperimentarea e Ortinbosco (via Vallunga) - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/giochi-laboratori/1785456-1-ita-IT/giochi-laboratori.jpg,https://www.comune.rovereto.tn.it/openpa/object/137242,Un pomeriggio di attività al Bosco della Città per festeggiare l'estate,<p>Un pomeriggio di attività al Bosco della Città per festeggiare l'estate</p>,Estate ai blocchi di partenza!,11.056581,2022-06-16,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137242,45.905121
Sabato 25 giugno 2022  dalle 10.00 alle 11.30 Biblioteca Civica Rovereto - Sala bambini - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/letture-animate4/1783203-1-ita-IT/Letture-animate.jpg,https://www.comune.rovereto.tn.it/openpa/object/137125,Un Libro in Valigia. Letture dagli albi illustrati di Mario Ramos,<p>Un Libro in Valigia. Letture dagli albi illustrati di Mario Ramos</p>,Un Libro in Valigia,11.044103,2022-06-06,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137125,45.894153
sabato 25 e domenica 26 giugno 2022  sabato 25 e domenica 26 tutto il giorno Piazza della Pace - 38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/festa/1781757-6-ita-IT/festa.jpg,https://www.comune.rovereto.tn.it/openpa/object/137006,Per cause di forza maggiore la festa è POSTICIPATA a data da destinarsi.Festa del comitato Brione ,"<p><strong>Per cause di forza maggiore la festa è <span style=""text-decoration:underline,"">POSTICIPATA</span> a data da destinarsi.</strong></p><p>Festa del comitato Brione </p>",Brione in festa - POSTICIPATA a data da destinarsi.,11.043336,2022-06-23,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137006,45.903978
Mercoledì 22 giugno 2022  dalle 18.00 alle 19.30 Biblioteca Civica Rovereto - Cortile della piramide - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/presentazione-del-libro9/1783279-1-ita-IT/presentazione-del-libro.png,https://www.comune.rovereto.tn.it/openpa/object/137130,Presentazione del libro “Guida per cervelli affamati” di Carol Coricelli e Sofia Rossi,<p>Presentazione del libro “<strong>Guida per cervelli affamati</strong>” di Carol Coricelli e Sofia Rossi</p>,Guida per cervelli affamati,11.044103,2022-06-06,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137130,45.894153
Sabato 18 Giugno 2022 dalle 10.00 alle 10.30 e dalle 10.45 alle 11.15 Biblioteca civica Tartarotti - Spazio bambini,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/letture-ad-alta-voce8/1784453-1-ita-IT/Letture-ad-alta-voce.png,https://www.comune.rovereto.tn.it/openpa/object/137192,Per bambine e bambini da 1 a 3 anni a cura di Sarah Fort,<p>Per bambine e bambini da 1 a 3 anni a cura di Sarah Fort</p>,Buongiorno in biblioteca: letture ad alta voce,11.043681,2022-06-10,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137192,45.894049
Martedì 14 giugno 2022  dalle 18.00 alle 19.30 Biblioteca Civica Rovereto - Cortile della piramide - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/presentazione-del-libro8/1783133-2-ita-IT/presentazione-del-libro.jpg,https://www.comune.rovereto.tn.it/openpa/object/137123,"Presentazione del libro &quot,Sul filo. (Onirica e emoria)&quot, di Grazia Maria Schirinà","<p>Presentazione del libro &quot,<strong>Sul filo. (Onirica e emoria)&quot,</strong> di Grazia Maria Schirinà</p>",Sul filo,11.044103,2022-06-06,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137123,45.894153
lunedì 13 giugno 2022  dalle 18.00 alle 19.30 Biblioteca Civica Rovereto - Cortile della piramide - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/presentazione-nuova-sezione-in-biblioteca/1783168-1-ita-IT/presentazione-nuova-sezione-in-biblioteca.jpg,https://www.comune.rovereto.tn.it/openpa/object/137124,Incontro di presentazione della nuova Sezione manga della Biblioteca civica di Rovereto,<p>Incontro di presentazione della nuova <em>Sezione</em><em> manga</em> della Biblioteca civica di Rovereto</p>,Nuova sezione Manga,11.044103,2022-06-06,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137124,45.894153
sabato 11 giugno 2022 dalle ore 20.45 alle ore 22.15   Chiesa di San Marco -  38068 Rovereto (TN),https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/concerto-di-musica-sacra4/1781261-2-ita-IT/concerto-di-musica-sacra.jpg,https://www.comune.rovereto.tn.it/openpa/object/136985,In ricordo di Luciano Chailly nel 20° della morte - Musica sacra,<p>In ricordo di Luciano Chailly nel 20° della morte - Musica sacra</p>,In ricordo di Luciano Chailly nel 20° della morte - Musica sacra,11.045659,2022-06-08,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/136985,45.888645
Sabato 04 Giugno 2022 dalle 10.00 alle 10.45 e dalle 11.00 alle 11.45 Biblioteca civica Tartarotti - Spazio bambini,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/letture-ad-alta-voce7/1781910-1-ita-IT/Letture-ad-alta-voce.jpg,https://www.comune.rovereto.tn.it/openpa/object/137018,Letture animate per bambini da 4 a 8 anni con Laura Mirone e Veronica Risatti,<p>Letture animate per bambini da 4 a 8 anni con Laura Mirone e Veronica Risatti</p>,Io bestiaccia,11.043681,2022-05-30,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137018,45.894049
Giovedì 2 giugno 2022 Dalle ore 11.00 Prato in località Moietto,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/tradizionale-festa-moietto2/1782053-1-ita-IT/Tradizionale-festa-Moietto.jpg,https://www.comune.rovereto.tn.it/openpa/object/137040,Il Comitato Bigoi Moietto organizza una giornata di festa con distribuzione a tutti i partecipanti di pasta con le sarde,<p>Il Comitato Bigoi Moietto organizza una giornata di festa con distribuzione a tutti i partecipanti di pasta con le sarde</p>,Bigoi co le sardele,11.086267,2022-05-31,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/137040,45.89502
martedì 31 maggio 2022 dalle 20.30 alle 22.00 Sala della Filarmonica - Corso Rosmini 86 - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/conferenza-incontro3/1779122-5-ita-IT/conferenza-incontro.jpg,https://www.comune.rovereto.tn.it/openpa/object/136851,Scopriamo il corpo umano e i suoi tesori,<p>Scopriamo il corpo umano e i suoi tesori</p>,Tra il Cielo e la Terra,11.03662,2022-05-18,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/136851,45.890915
venerdì 27 maggio 2022  dalle 17.30 alle 19.00 Sala Conferenze di Rovereto della Fondazione Caritro. Piazza Rosmini 5 - 38068 Rovereto TN,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/presentazione-dell-archivio-canestrini/1780866-1-ita-IT/presentazione-dell-Archivio-Canestrini.png,https://www.comune.rovereto.tn.it/openpa/object/136969,Sandro Canestrini. L’archivio a difesa della memoria. In occasione del riordino del suo archivio di avvocato,<p>Sandro Canestrini. L’archivio a difesa della memoria. In occasione del riordino del suo archivio di avvocato</p>,Sandro Canestrini. L’archivio a difesa della memoria,11.043878,2022-05-26,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/136969,45.890897
da giovedì 26 maggio a giovedì 16 giugno 2022 dalle 08.30 alle 22.00 Biblioteca civica Tartarotti,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/mostra78/1780936-1-ita-IT/Mostra.jpg,https://www.comune.rovereto.tn.it/openpa/object/136971,Mostra personale di Nicoletta Valler,<p>Mostra personale di Nicoletta Valler</p>,Sguardi di luce,11.044205,2022-05-26,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/136971,45.894171
domenica 01 maggio 2022 dalle ore 12.00 alle ore 18.00 Località Cisterna di Noriglio,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/giornata-di-festa-a-cisterna-di-noriglio2/1775022-1-ita-IT/Giornata-di-festa-a-Cisterna-di-Noriglio.jpg,https://www.comune.rovereto.tn.it/openpa/object/136616,L'Associazione Ziterna organizza la festa di primavera,<p>L'Associazione Ziterna organizza la festa di primavera</p>,Festa di primavera,11.086412,2022-04-28,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/136616,45.8831
"domenica 01 maggio 2022 dalle 11.00 alle 12.30 Piazza Achille Leoni ""Follone"" 38068 Rovereto TN",https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/inaugurazione3/1774746-1-ita-IT/inaugurazione.jpg,https://www.comune.rovereto.tn.it/openpa/object/136601,Al lavoro per la pace. E’ questo il filo conduttore dell’edizione 2022 della Festa delle lavoratrici e dei Lavoratori.,<p>Al lavoro per la pace. E’ questo il filo conduttore dell’edizione 2022 della Festa delle lavoratrici e dei Lavoratori.</p>,Inaugurazione di una stele in ricordo della Camera del lavoro - 1° Maggio,11.037828,2022-04-28,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/136601,45.888618
da sabato 30 aprile al 1° maggio 2022 dalle ore 10.00 alle ore 20.00 Centro storico e via Roma,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/concorso4/1768522-1-ita-IT/concorso.jpg,https://www.comune.rovereto.tn.it/openpa/object/136207,Dedicato ai fioristi professionisti provenienti da tutto il mondo e un mercatino dei sapori e dei profumi locali.,<p>Dedicato ai fioristi professionisti provenienti da tutto il mondo e un mercatino dei sapori e dei profumi locali.</p>,Rovereto in Fiore 2022 - Concorso internazionale di arte floreale ,11.045237,2022-04-14,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/136207,45.886548
lunedì 25 aprile 2022 dalle 14.30 alle 16.30 all'aperto in vari punti della città,https://www.comune.rovereto.tn.it/var/rovereto/storage/images/applicazioni2/openagenda/eventi/letture-itineranti2/1773174-1-ita-IT/letture-itineranti.jpg,https://www.comune.rovereto.tn.it/openpa/object/136488,Lettere di condannati a morte,<p>Lettere di condannati a morte</p>,Fermata 25 aprile | Voci lontane sempre presenti,11.043027,2022-04-20,http://www.comune.rovereto.tn.it/api/opendata/v2/content/read/136488,45.889506
